No.;Time;;Time 1;Time 2;Delay;;Delay 1;Delay 2;Jitter
71666;382,250891;;382,250891;382,499833;0,248942;;-0,002579;0,211362;0,213941
71668;382,499833;;382,499833;382,751354;0,251521;;0,211362;0,008687;-0,202675
71671;382,751354;;382,751354;382,791513;0,040159;;0,008687;0,031472;0,022785
71672;382,791513;;382,791513;382,822985;0,031472;;0,031472;-0,000111;-0,031583
71673;382,822985;;382,822985;382,822985;0;;-0,000111;0,000111;0,000222
71674;382,822985;;382,822985;382,823096;0,000111;;0,000111;-0,34064;-0,340751
71675;382,823096;;382,823096;382,823096;0;;-0,34064;0,34064;0,68128
71676;382,823096;;382,823096;383,163736;0,34064;;0,34064;-0,263165;-0,603805
71677;383,163736;;383,163736;383,163736;0;;-0,263165;0,236355;0,49952
71678;383,163736;;383,163736;383,426901;0,263165;;0,236355;0,024569;-0,211786
71681;383,426901;;383,426901;383,453711;0,02681;;0,024569;0,000235;-0,024334
71682;383,453711;;383,453711;383,455952;0,002241;;0,000235;0,002006;0,001771
71683;383,455952;;383,455952;383,457958;0,002006;;0,002006;-0,250879;-0,252885
71684;383,457958;;383,457958;383,457958;0;;-0,250879;-0,021666;0,229213
71685;383,457958;;383,457958;383,708837;0,250879;;-0,021666;0,226169;0,247835
71686;383,708837;;383,708837;383,981382;0,272545;;0,226169;0,005852;-0,220317
71687;383,981382;;383,981382;384,027758;0,046376;;0,005852;0,040524;0,034672
71688;384,027758;;384,027758;384,068282;0,040524;;0,040524;-0,000148;-0,040672
71689;384,068282;;384,068282;384,068282;0;;-0,000148;0,000148;0,000296
71690;384,068282;;384,068282;384,06843;0,000148;;0,000148;-0,254437;-0,254585
71691;384,06843;;384,06843;384,06843;0;;-0,254437;0,254437;0,508874
71692;384,06843;;384,06843;384,322867;0,254437;;0,254437;-0,39216;-0,646597
71694;384,322867;;384,322867;384,322867;0;;-0,39216;0,386778;0,778938
71695;384,322867;;384,322867;384,715027;0,39216;;0,386778;0,005382;-0,381396
71700;384,715027;;384,715027;384,720409;0,005382;;0,005382;-0,297578;-0,30296
71701;384,720409;;384,720409;384,720409;0;;-0,297578;0,297578;0,595156
71702;384,720409;;384,720409;385,017987;0,297578;;0,297578;0;-0,297578
72180;385,017987;;385,017987;385,017987;0;;0;-0,001285;-0,001285
72182;385,017987;;385,017987;385,017987;0;;-0,001285;0,001204;0,002489
72183;385,017987;;385,017987;385,019272;0,001285;;0,001204;2,8E-05;-0,001176
72196;385,019272;;385,019272;385,019353;8,1E-05;;2,8E-05;-0,001541;-0,001569
72197;385,019353;;385,019353;385,019406;5,3E-05;;-0,001541;-0,019962;-0,018421
72198;385,019406;;385,019406;385,021;0,001594;;-0,019962;-0,099118;-0,079156
72225;385,021;;385,021;385,042556;0,021556;;-0,099118;0,120069;0,219187
72327;385,042556;;385,042556;385,16323;0,120674;;0,120069;0,000304;-0,119765
72637;385,16323;;385,16323;385,163835;0,000605;;0,000304;0,000241;-6,3E-05
72645;385,163835;;385,163835;385,164136;0,000301;;0,000241;-0,072796;-0,073037
72649;385,164136;;385,164136;385,164196;6E-05;;-0,072796;-0,01913;0,053666
72650;385,164196;;385,164196;385,237052;0,072856;;-0,01913;0,045989;0,065119
72921;385,237052;;385,237052;385,329038;0,091986;;0,045989;0,045997;8E-06
73001;385,329038;;385,329038;385,375035;0,045997;;0,045997;-0,000144;-0,046141
73187;385,375035;;385,375035;385,375035;0;;-0,000144;-5,8E-05;8,6E-05
73188;385,375035;;385,375035;385,375179;0,000144;;-5,8E-05;0,000153;0,000211
73189;385,375179;;385,375179;385,375381;0,000202;;0,000153;1,1E-05;-0,000142
73190;385,375381;;385,375381;385,37543;4,9E-05;;1,1E-05;-0,006229;-0,00624
73193;385,37543;;385,37543;385,375468;3,8E-05;;-0,006229;-0,051746;-0,045517
73194;385,375468;;385,375468;385,381735;0,006267;;-0,051746;-0,005297;0,046449
73232;385,381735;;385,381735;385,439748;0,058013;;-0,005297;0,063156;0,068453
73482;385,439748;;385,439748;385,503058;0,06331;;0,063156;-0,001646;-0,064802
73732;385,503058;;385,503058;385,503212;0,000154;;-0,001646;-0,170791;-0,169145
73733;385,503212;;385,503212;385,505012;0,0018;;-0,170791;0,128528;0,299319
73746;385,505012;;385,505012;385,677603;0,172591;;0,128528;-0,100795;-0,229323
74247;385,677603;;385,677603;385,721666;0,044063;;-0,100795;0,137781;0,238576
74446;385,721666;;385,721666;385,866524;0,144858;;0,137781;-0,244324;-0,382105
74658;385,866524;;385,866524;385,873601;0,007077;;-0,244324;0,251401;0,495725
74700;385,873601;;385,873601;386,125002;0,251401;;0,251401;0;-0,251401
75317;386,125002;;386,125002;386,125002;0;;0;0;0
75318;386,125002;;386,125002;386,125002;0;;0;-0,000135;-0,000135
75319;386,125002;;386,125002;386,125002;0;;-0,000135;-0,038475;-0,03834
75320;386,125002;;386,125002;386,125137;0,000135;;-0,038475;0,036899;0,075374
75321;386,125137;;386,125137;386,163747;0,03861;;0,036899;0,001501;-0,035398
75322;386,163747;;386,163747;386,165458;0,001711;;0,001501;0,00021;-0,001291
75323;386,165458;;386,165458;386,165668;0,00021;;0,00021;-5,3E-05;-0,000263
75324;386,165668;;386,165668;386,165668;0;;-5,3E-05;5,3E-05;0,000106
75325;386,165668;;386,165668;386,165721;5,3E-05;;5,3E-05;-0,309367;-0,30942
75326;386,165721;;386,165721;386,165721;0;;-0,309367;0,309367;0,618734
75327;386,165721;;386,165721;386,475088;0,309367;;0,309367;0;-0,309367
75329;386,475088;;386,475088;386,475088;0;;0;-0,044576;-0,044576
75330;386,475088;;386,475088;386,475088;0;;-0,044576;-0,286164;-0,241588
75331;386,475088;;386,475088;386,519664;0,044576;;-0,286164;0,326201;0,612365
75332;386,519664;;386,519664;386,850404;0,33074;;0,326201;0,004539;-0,321662
75335;386,850404;;386,850404;386,854943;0,004539;;0,004539;-0,302095;-0,306634
75336;386,854943;;386,854943;386,854943;0;;-0,302095;0,156913;0,459008
75337;386,854943;;386,854943;387,157038;0,302095;;0,156913;0,092422;-0,064491
75339;387,157038;;387,157038;387,30222;0,145182;;0,092422;0,042609;-0,049813
75361;387,30222;;387,30222;387,35498;0,05276;;0,042609;0,010151;-0,032458
75367;387,35498;;387,35498;387,365131;0,010151;;0,010151;-0,000199;-0,01035
75368;387,365131;;387,365131;387,365131;0;;-0,000199;0,000199;0,000398
75369;387,365131;;387,365131;387,36533;0,000199;;0,000199;-0,006797;-0,006996
75370;387,36533;;387,36533;387,36533;0;;-0,006797;-0,110112;-0,103315
75371;387,36533;;387,36533;387,372127;0,006797;;-0,110112;0,072337;0,182449
75372;387,372127;;387,372127;387,489036;0,116909;;0,072337;-0,043558;-0,115895
75373;387,489036;;387,489036;387,533608;0,044572;;-0,043558;0,08813;0,131688
75374;387,533608;;387,533608;387,621738;0,08813;;0,08813;-0,458983;-0,547113
75376;387,621738;;387,621738;387,621738;0;;-0,458983;0,453028;0,912011
75377;387,621738;;387,621738;388,080721;0,458983;;0,453028;0,005955;-0,447073
75380;388,080721;;388,080721;388,086676;0,005955;;0,005955;-0,299118;-0,305073
75382;388,086676;;388,086676;388,086676;0;;-0,299118;0,151047;0,450165
75383;388,086676;;388,086676;388,385794;0,299118;;0,151047;0,104083;-0,046964
75385;388,385794;;388,385794;388,533865;0,148071;;0,104083;0,035652;-0,068431
75386;388,533865;;388,533865;388,577853;0,043988;;0,035652;0,008336;-0,027316
75387;388,577853;;388,577853;388,586189;0,008336;;0,008336;-9,9E-05;-0,008435
75388;388,586189;;388,586189;388,586189;0;;-9,9E-05;9,9E-05;0,000198
75389;388,586189;;388,586189;388,586288;9,9E-05;;9,9E-05;-0,259765;-0,259864
75390;388,586288;;388,586288;388,586288;0;;-0,259765;0,259765;0,51953
75391;388,586288;;388,586288;388,846053;0,259765;;0,259765;-0,460311;-0,720076
75392;388,846053;;388,846053;388,846053;0;;-0,460311;0,455284;0,915595
75393;388,846053;;388,846053;389,306364;0,460311;;0,455284;0,005027;-0,450257
75395;389,306364;;389,306364;389,311391;0,005027;;0,005027;-0,253309;-0,258336
75396;389,311391;;389,311391;389,311391;0;;-0,253309;-0,003447;0,249862
75397;389,311391;;389,311391;389,5647;0,253309;;-0,003447;0,202764;0,206211
75398;389,5647;;389,5647;389,821456;0,256756;;0,202764;0,033462;-0,169302
75399;389,821456;;389,821456;389,875448;0,053992;;0,033462;0,02053;-0,012932
75400;389,875448;;389,875448;389,895978;0,02053;;0,02053;-0,000208;-0,020738
75401;389,895978;;389,895978;389,895978;0;;-0,000208;0,000208;0,000416
75402;389,895978;;389,895978;389,896186;0,000208;;0,000208;-0,336735;-0,336943
75403;389,896186;;389,896186;389,896186;0;;-0,336735;0,336575;0,67331
75404;389,896186;;389,896186;390,232921;0,336735;;0,336575;-0,3004;-0,636975
75406;390,232921;;390,232921;390,233081;0,00016;;-0,3004;0,295273;0,595673
75407;390,233081;;390,233081;390,533641;0,30056;;0,295273;0,005287;-0,289986
75408;390,533641;;390,533641;390,538928;0,005287;;0,005287;-0,259691;-0,264978
75409;390,538928;;390,538928;390,538928;0;;-0,259691;0,064628;0,324319
75410;390,538928;;390,538928;390,798619;0,259691;;0,064628;0,153456;0,088828
75414;390,798619;;390,798619;390,993682;0,195063;;0,153456;0,020298;-0,133158
75415;390,993682;;390,993682;391,035289;0,041607;;0,020298;0,021309;0,001011
75416;391,035289;;391,035289;391,056598;0,021309;;0,021309;-9,9E-05;-0,021408
75417;391,056598;;391,056598;391,056598;0;;-9,9E-05;9,9E-05;0,000198
75418;391,056598;;391,056598;391,056697;9,9E-05;;9,9E-05;-0,403415;-0,403514
75419;391,056697;;391,056697;391,056697;0;;-0,403415;0,395982;0,799397
75420;391,056697;;391,056697;391,460112;0,403415;;0,395982;-0,208787;-0,604769
75421;391,460112;;391,460112;391,467545;0,007433;;-0,208787;0,211561;0,420348
75422;391,467545;;391,467545;391,683765;0,21622;;0,211561;0,004659;-0,206902
75423;391,683765;;391,683765;391,688424;0,004659;;0,004659;-0,284776;-0,289435
75424;391,688424;;391,688424;391,688424;0;;-0,284776;0,083766;0,368542
75425;391,688424;;391,688424;391,9732;0,284776;;0,083766;0,156221;0,072455
75426;391,9732;;391,9732;392,17421;0,20101;;0,156221;0,021265;-0,134956
75427;392,17421;;392,17421;392,218999;0,044789;;0,021265;0,023524;0,002259
75428;392,218999;;392,218999;392,242523;0,023524;;0,023524;-0,00014;-0,023664
75429;392,242523;;392,242523;392,242523;0;;-0,00014;0,00014;0,00028
75430;392,242523;;392,242523;392,242663;0,00014;;0,00014;-0,254037;-0,254177
75431;392,242663;;392,242663;392,242663;0;;-0,254037;0,242196;0,496233
75432;392,242663;;392,242663;392,4967;0,254037;;0,242196;-0,371848;-0,614044
75433;392,4967;;392,4967;392,508541;0,011841;;-0,371848;0,375781;0,747629
75434;392,508541;;392,508541;392,89223;0,383689;;0,375781;0,007908;-0,367873
75435;392,89223;;392,89223;392,900138;0,007908;;0,007908;-0,250548;-0,258456
75436;392,900138;;392,900138;392,900138;0;;-0,250548;-0,109125;0,141423
75437;392,900138;;392,900138;393,150686;0,250548;;-0,109125;0,359296;0,468421
75438;393,150686;;393,150686;393,510359;0,359673;;0,359296;-7,3E-05;-0,359369
75439;393,510359;;393,510359;393,510736;0,000377;;-7,3E-05;0,000119;0,000192
75440;393,510736;;393,510736;393,511186;0,00045;;0,000119;-0,060458;-0,060577
75441;393,511186;;393,511186;393,511517;0,000331;;-0,060458;-0,182304;-0,121846
75442;393,511517;;393,511517;393,572306;0,060789;;-0,182304;0,242105;0,424409
75443;393,572306;;393,572306;393,815399;0,243093;;0,242105;0,000783;-0,241322
75446;393,815399;;393,815399;393,816387;0,000988;;0,000783;-0,001477;-0,00226
75447;393,816387;;393,816387;393,816592;0,000205;;-0,001477;-0,305359;-0,303882
75448;393,816592;;393,816592;393,818274;0,001682;;-0,305359;0,298733;0,604092
75449;393,818274;;393,818274;394,125315;0,307041;;0,298733;-0,292058;-0,590791
75451;394,125315;;394,125315;394,133623;0,008308;;-0,292058;0,300366;0,592424
75452;394,133623;;394,133623;394,433989;0,300366;;0,300366;0;-0,300366
75453;394,433989;;394,433989;394,433989;0;;0;0;0
75454;394,433989;;394,433989;394,433989;0;;0;0;0
75455;394,433989;;394,433989;394,433989;0;;0;-0,000156;-0,000156
75456;394,433989;;394,433989;394,433989;0;;-0,000156;-0,003639;-0,003483
75457;394,433989;;394,433989;394,434145;0,000156;;-0,003639;0,003537;0,007176
75458;394,434145;;394,434145;394,43794;0,003795;;0,003537;0,000258;-0,003279
75459;394,43794;;394,43794;394,438198;0,000258;;0,000258;-8,2E-05;-0,00034
75460;394,438198;;394,438198;394,438198;0;;-8,2E-05;8,2E-05;0,000164
75461;394,438198;;394,438198;394,43828;8,2E-05;;8,2E-05;-0,252871;-0,252953
75462;394,43828;;394,43828;394,43828;0;;-0,252871;0,240386;0,493257
75463;394,43828;;394,43828;394,691151;0,252871;;0,240386;-0,036907;-0,277293
75464;394,691151;;394,691151;394,703636;0,012485;;-0,036907;-0,281222;-0,244315
75465;394,703636;;394,703636;394,753028;0,049392;;-0,281222;0,326404;0,607626
75466;394,753028;;394,753028;395,083642;0,330614;;0,326404;0,00421;-0,322194
75468;395,083642;;395,083642;395,087852;0,00421;;0,00421;-0,275365;-0,279575
75469;395,087852;;395,087852;395,087852;0;;-0,275365;0,081755;0,35712
75470;395,087852;;395,087852;395,363217;0,275365;;0,081755;0,147985;0,06623
75473;395,363217;;395,363217;395,556827;0,19361;;0,147985;0,015694;-0,132291
75474;395,556827;;395,556827;395,602452;0,045625;;0,015694;0,029931;0,014237
75477;395,602452;;395,602452;395,632383;0,029931;;0,029931;-0,000131;-0,030062
75478;395,632383;;395,632383;395,632383;0;;-0,000131;0,000131;0,000262
75479;395,632383;;395,632383;395,632514;0,000131;;0,000131;-0,244134;-0,244265
75480;395,632514;;395,632514;395,632514;0;;-0,244134;0,244134;0,488268
75481;395,632514;;395,632514;395,876648;0,244134;;0,244134;-0,393997;-0,638131
75482;395,876648;;395,876648;395,876648;0;;-0,393997;0,388785;0,782782
75483;395,876648;;395,876648;396,270645;0,393997;;0,388785;0,005212;-0,383573
75485;396,270645;;396,270645;396,275857;0,005212;;0,005212;-0,243167;-0,248379
75486;396,275857;;396,275857;396,275857;0;;-0,243167;-0,019657;0,22351
75487;396,275857;;396,275857;396,519024;0,243167;;-0,019657;0,22088;0,240537
75488;396,519024;;396,519024;396,781848;0,262824;;0,22088;0,025228;-0,195652
75489;396,781848;;396,781848;396,823792;0,041944;;0,025228;0,016716;-0,008512
75490;396,823792;;396,823792;396,840508;0,016716;;0,016716;-9,7E-05;-0,016813
75491;396,840508;;396,840508;396,840508;0;;-9,7E-05;9,7E-05;0,000194
75492;396,840508;;396,840508;396,840605;9,7E-05;;9,7E-05;-0,245371;-0,245468
75493;396,840605;;396,840605;396,840605;0;;-0,245371;0,245253;0,490624
75494;396,840605;;396,840605;397,085976;0,245371;;0,245253;-0,236882;-0,482135
75496;397,085976;;397,085976;397,086094;0,000118;;-0,236882;0,237;0,473882
75497;397,086094;;397,086094;397,323094;0,237;;0,237;-0,000102;-0,237102
75498;397,323094;;397,323094;397,323094;0;;-0,000102;-0,03066;-0,030558
75499;397,323094;;397,323094;397,323196;0,000102;;-0,03066;0,010711;0,041371
75500;397,323196;;397,323196;397,353958;0,030762;;0,010711;-0,019484;-0,030195
75501;397,353958;;397,353958;397,374009;0,020051;;-0,019484;-0,062281;-0,042797
75502;397,374009;;397,374009;397,413544;0,039535;;-0,062281;0,09686;0,159141
75503;397,413544;;397,413544;397,51536;0,101816;;0,09686;0,004956;-0,091904
75504;397,51536;;397,51536;397,520316;0,004956;;0,004956;-0,286763;-0,291719
75505;397,520316;;397,520316;397,520316;0;;-0,286763;0,127878;0,414641
75506;397,520316;;397,520316;397,807079;0,286763;;0,127878;0,113635;-0,014243
75507;397,807079;;397,807079;397,965964;0,158885;;0,113635;0,01319;-0,100445
75508;397,965964;;397,965964;398,011214;0,04525;;0,01319;0,03206;0,01887
75509;398,011214;;398,011214;398,043274;0,03206;;0,03206;-0,000116;-0,032176
75510;398,043274;;398,043274;398,043274;0;;-0,000116;0,000116;0,000232
75511;398,043274;;398,043274;398,04339;0,000116;;0,000116;-0,248044;-0,24816
75512;398,04339;;398,04339;398,04339;0;;-0,248044;0,245167;0,493211
75513;398,04339;;398,04339;398,291434;0,248044;;0,245167;-0,45356;-0,698727
75514;398,291434;;398,291434;398,294311;0,002877;;-0,45356;0,450712;0,904272
75515;398,294311;;398,294311;398,750748;0,456437;;0,450712;0,005725;-0,444987
75516;398,750748;;398,750748;398,756473;0,005725;;0,005725;-0,249574;-0,255299
75517;398,756473;;398,756473;398,756473;0;;-0,249574;0,014274;0,263848
75518;398,756473;;398,756473;399,006047;0,249574;;0,014274;0,193128;0,178854
75519;399,006047;;399,006047;399,241347;0,2353;;0,193128;0,01735;-0,175778
75520;399,241347;;399,241347;399,283519;0,042172;;0,01735;0,024822;0,007472
75521;399,283519;;399,283519;399,308341;0,024822;;0,024822;-0,000118;-0,02494
75522;399,308341;;399,308341;399,308341;0;;-0,000118;0,000118;0,000236
75523;399,308341;;399,308341;399,308459;0,000118;;0,000118;-0,248345;-0,248463
75524;399,308459;;399,308459;399,308459;0;;-0,248345;0,245198;0,493543
75525;399,308459;;399,308459;399,556804;0,248345;;0,245198;-0,510633;-0,755831
75526;399,556804;;399,556804;399,559951;0,003147;;-0,510633;0,507947;1,01858
75527;399,559951;;399,559951;400,073731;0,51378;;0,507947;0,005833;-0,502114
75528;400,073731;;400,073731;400,079564;0,005833;;0,005833;-0,250734;-0,256567
75529;400,079564;;400,079564;400,079564;0;;-0,250734;0,008923;0,259657
75530;400,079564;;400,079564;400,330298;0,250734;;0,008923;0,192912;0,183989
75532;400,330298;;400,330298;400,572109;0,241811;;0,192912;0,019197;-0,173715
75533;400,572109;;400,572109;400,621008;0,048899;;0,019197;0,029702;0,010505
75534;400,621008;;400,621008;400,65071;0,029702;;0,029702;-0,000165;-0,029867
75535;400,65071;;400,65071;400,65071;0;;-0,000165;0,000165;0,00033
75536;400,65071;;400,65071;400,650875;0,000165;;0,000165;-0,251697;-0,251862
75537;400,650875;;400,650875;400,650875;0;;-0,251697;0,251697;0,503394
75538;400,650875;;400,650875;400,902572;0,251697;;0,251697;-0,387174;-0,638871
75539;400,902572;;400,902572;400,902572;0;;-0,387174;0,380535;0,767709
75540;400,902572;;400,902572;401,289746;0,387174;;0,380535;0,006639;-0,373896
75541;401,289746;;401,289746;401,296385;0,006639;;0,006639;-0,252675;-0,259314
75542;401,296385;;401,296385;401,296385;0;;-0,252675;0,000268;0,252943
75543;401,296385;;401,296385;401,54906;0,252675;;0,000268;0,200277;0,200009
75544;401,54906;;401,54906;401,801467;0,252407;;0,200277;0,049293;-0,150984
75545;401,801467;;401,801467;401,853597;0,05213;;0,049293;0,002837;-0,046456
75546;401,853597;;401,853597;401,856434;0,002837;;0,002837;-8,4E-05;-0,002921
75547;401,856434;;401,856434;401,856434;0;;-8,4E-05;8,4E-05;0,000168
75548;401,856434;;401,856434;401,856518;8,4E-05;;8,4E-05;-0,247948;-0,248032
75549;401,856518;;401,856518;401,856518;0;;-0,247948;0,247545;0,495493
75550;401,856518;;401,856518;402,104466;0,247948;;0,247545;-0,518851;-0,766396
75551;402,104466;;402,104466;402,104869;0,000403;;-0,518851;0,510241;1,029092
75552;402,104869;;402,104869;402,624123;0,519254;;0,510241;0,009013;-0,501228
75553;402,624123;;402,624123;402,633136;0,009013;;0,009013;-0,249555;-0,258568
75554;402,633136;;402,633136;402,633136;0;;-0,249555;-0,000973;0,248582
75555;402,633136;;402,633136;402,882691;0,249555;;-0,000973;0,206128;0,207101
75556;402,882691;;402,882691;403,133219;0,250528;;0,206128;0,015948;-0,19018
75557;403,133219;;403,133219;403,177619;0,0444;;0,015948;0,028452;0,012504
75558;403,177619;;403,177619;403,206071;0,028452;;0,028452;-0,000154;-0,028606
75559;403,206071;;403,206071;403,206071;0;;-0,000154;0,000154;0,000308
75560;403,206071;;403,206071;403,206225;0,000154;;0,000154;-0,248285;-0,248439
75561;403,206225;;403,206225;403,206225;0;;-0,248285;0,245576;0,493861
75562;403,206225;;403,206225;403,45451;0,248285;;0,245576;-0,390777;-0,636353
75563;403,45451;;403,45451;403,457219;0,002709;;-0,390777;0,388581;0,779358
75564;403,457219;;403,457219;403,850705;0,393486;;0,388581;0,004905;-0,383676
75565;403,850705;;403,850705;403,85561;0,004905;;0,004905;-0,300229;-0,305134
75566;403,85561;;403,85561;403,85561;0;;-0,300229;0,09598;0,396209
75567;403,85561;;403,85561;404,155839;0,300229;;0,09598;0,163793;0,067813
75568;404,155839;;404,155839;404,360088;0,204249;;0,163793;0,00697;-0,156823
75569;404,360088;;404,360088;404,400544;0,040456;;0,00697;0,033486;0,026516
75570;404,400544;;404,400544;404,43403;0,033486;;0,033486;-0,000144;-0,03363
75571;404,43403;;404,43403;404,43403;0;;-0,000144;0,000144;0,000288
75572;404,43403;;404,43403;404,434174;0,000144;;0,000144;-0,249827;-0,249971
75573;404,434174;;404,434174;404,434174;0;;-0,249827;0,249827;0,499654
75574;404,434174;;404,434174;404,684001;0,249827;;0,249827;-0,361732;-0,611559
75575;404,684001;;404,684001;404,684001;0;;-0,361732;0,357116;0,718848
75576;404,684001;;404,684001;405,045733;0,361732;;0,357116;0,004616;-0,3525
75627;405,045733;;405,045733;405,050349;0,004616;;0,004616;-0,287442;-0,292058
75638;405,050349;;405,050349;405,050349;0;;-0,287442;0,113541;0,400983
75639;405,050349;;405,050349;405,337791;0,287442;;0,113541;0,124028;0,010487
76226;405,337791;;405,337791;405,511692;0,173901;;0,124028;0,026219;-0,097809
76731;405,511692;;405,511692;405,561565;0,049873;;0,026219;0,023654;-0,002565
76814;405,561565;;405,561565;405,585219;0,023654;;0,023654;-0,00012;-0,023774
76815;405,585219;;405,585219;405,585219;0;;-0,00012;0,00012;0,00024
76816;405,585219;;405,585219;405,585339;0,00012;;0,00012;-0,285806;-0,285926
76817;405,585339;;405,585339;405,585339;0;;-0,285806;0,285806;0,571612
76818;405,585339;;405,585339;405,871145;0,285806;;0,285806;-0,326373;-0,612179
77690;405,871145;;405,871145;405,871145;0;;-0,326373;0,319195;0,645568
77711;405,871145;;405,871145;406,197518;0,326373;;0,319195;0,007178;-0,312017
77905;406,197518;;406,197518;406,204696;0,007178;;0,007178;-0,317559;-0,324737
77906;406,204696;;406,204696;406,204696;0;;-0,317559;0,189188;0,506747
77907;406,204696;;406,204696;406,522255;0,317559;;0,189188;0,07764;-0,111548
77908;406,522255;;406,522255;406,650626;0,128371;;0,07764;0,034805;-0,042835
77909;406,650626;;406,650626;406,701357;0,050731;;0,034805;0,015926;-0,018879
77910;406,701357;;406,701357;406,717283;0,015926;;0,015926;-1E-04;-0,016026
77911;406,717283;;406,717283;406,717283;0;;-1E-04;1E-04;0,0002
77912;406,717283;;406,717283;406,717383;1E-04;;1E-04;-0,25195;-0,25205
77913;406,717383;;406,717383;406,717383;0;;-0,25195;0,247704;0,499654
77914;406,717383;;406,717383;406,969333;0,25195;;0,247704;-0,459226;-0,70693
77915;406,969333;;406,969333;406,973579;0,004246;;-0,459226;0,458183;0,917409
77916;406,973579;;406,973579;407,437051;0,463472;;0,458183;0,005289;-0,452894
77917;407,437051;;407,437051;407,44234;0,005289;;0,005289;-0,249526;-0,254815
77918;407,44234;;407,44234;407,44234;0;;-0,249526;-0,007935;0,241591
77919;407,44234;;407,44234;407,691866;0,249526;;-0,007935;0,257364;0,265299
77920;407,691866;;407,691866;407,949327;0,257461;;0,257364;-2,9E-05;-0,257393
77921;407,949327;;407,949327;407,949424;9,7E-05;;-2,9E-05;7,5E-05;0,000104
77922;407,949424;;407,949424;407,94955;0,000126;;7,5E-05;-0,074116;-0,074191
77923;407,94955;;407,94955;407,949601;5,1E-05;;-0,074116;-0,104074;-0,029958
77924;407,949601;;407,949601;408,023768;0,074167;;-0,104074;0,107273;0,211347
77925;408,023768;;408,023768;408,202009;0,178241;;0,107273;0,070827;-0,036446
77926;408,202009;;408,202009;408,272977;0,070968;;0,070827;-0,001631;-0,072458
77927;408,272977;;408,272977;408,273118;0,000141;;-0,001631;-0,263812;-0,262181
77928;408,273118;;408,273118;408,27489;0,001772;;-0,263812;0,253074;0,516886
77929;408,27489;;408,27489;408,540474;0,265584;;0,253074;-0,388714;-0,641788
77930;408,540474;;408,540474;408,552984;0,01251;;-0,388714;0,401224;0,789938
77931;408,552984;;408,552984;408,954208;0,401224;;0,401224;0;-0,401224
77932;408,954208;;408,954208;408,954208;0;;0;0;0
77933;408,954208;;408,954208;408,954208;0;;0;0;0
77934;408,954208;;408,954208;408,954208;0;;0;-0,000294;-0,000294
77935;408,954208;;408,954208;408,954208;0;;-0,000294;-0,005085;-0,004791
77936;408,954208;;408,954208;408,954502;0,000294;;-0,005085;0,004646;0,009731
77939;408,954502;;408,954502;408,959881;0,005379;;0,004646;0,000733;-0,003913
77940;408,959881;;408,959881;408,960614;0,000733;;0,000733;-0,000258;-0,000991
77941;408,960614;;408,960614;408,960614;0;;-0,000258;0,000258;0,000516
77942;408,960614;;408,960614;408,960872;0,000258;;0,000258;-0,276104;-0,276362
77943;408,960872;;408,960872;408,960872;0;;-0,276104;0,275807;0,551911
77944;408,960872;;408,960872;409,236976;0,276104;;0,275807;-0,077855;-0,353662
77945;409,236976;;409,236976;409,237273;0,000297;;-0,077855;0,023285;0,10114
77946;409,237273;;409,237273;409,315425;0,078152;;0,023285;-0,265129;-0,288414
77947;409,315425;;409,315425;409,370292;0,054867;;-0,265129;0,313686;0,578815
77948;409,370292;;409,370292;409,690288;0,319996;;0,313686;0,00631;-0,307376
77949;409,690288;;409,690288;409,696598;0,00631;;0,00631;-0,242177;-0,248487
77950;409,696598;;409,696598;409,696598;0;;-0,242177;-0,124835;0,117342
77951;409,696598;;409,696598;409,938775;0,242177;;-0,124835;0,319433;0,444268
77952;409,938775;;409,938775;410,305787;0,367012;;0,319433;0,029259;-0,290174
77953;410,305787;;410,305787;410,353366;0,047579;;0,029259;0,01832;-0,010939
77954;410,353366;;410,353366;410,371686;0,01832;;0,01832;-0,000181;-0,018501
77955;410,371686;;410,371686;410,371686;0;;-0,000181;0,000181;0,000362
77956;410,371686;;410,371686;410,371867;0,000181;;0,000181;-0,242143;-0,242324
77957;410,371867;;410,371867;410,371867;0;;-0,242143;0,24139;0,483533
77958;410,371867;;410,371867;410,61401;0,242143;;0,24139;-0,427154;-0,668544
77959;410,61401;;410,61401;410,614763;0,000753;;-0,427154;0,418778;0,845932
77960;410,614763;;410,614763;411,04267;0,427907;;0,418778;0,009129;-0,409649
77962;411,04267;;411,04267;411,051799;0,009129;;0,009129;-0,288529;-0,297658
77963;411,051799;;411,051799;411,051799;0;;-0,288529;0,095257;0,383786
77964;411,051799;;411,051799;411,340328;0,288529;;0,095257;0,141766;0,046509
77965;411,340328;;411,340328;411,5336;0,193272;;0,141766;0,029371;-0,112395
77966;411,5336;;411,5336;411,585106;0,051506;;0,029371;0,022135;-0,007236
77967;411,585106;;411,585106;411,607241;0,022135;;0,022135;-0,000113;-0,022248
77968;411,607241;;411,607241;411,607241;0;;-0,000113;0,000113;0,000226
77969;411,607241;;411,607241;411,607354;0,000113;;0,000113;-0,291349;-0,291462
77970;411,607354;;411,607354;411,607354;0;;-0,291349;0,290213;0,581562
77971;411,607354;;411,607354;411,898703;0,291349;;0,290213;-0,44952;-0,739733
77972;411,898703;;411,898703;411,899839;0,001136;;-0,44952;0,446016;0,895536
77973;411,899839;;411,899839;412,350495;0,450656;;0,446016;0,00464;-0,441376
